event_id,code,name,horizon,signal_date,buy_close,exit_date,exit_close,net_return,max_intraday_drawdown,max_close_drawdown,status
002185:b1_close:5:20260707,002185,002185,5,2026-07-07,21.93,2026-07-14,25.68,0.170998632010944,-0.056087551299589644,-0.01641586867305056,filled
002281:b1_close:1:20260602,002281,002281,1,2026-06-02,215.11,2026-06-03,224.0,0.041327692808330596,0.0,0.0,filled
002281:b1_close:2:20260602,002281,002281,2,2026-06-02,215.11,2026-06-04,220.56,0.02533587466877396,0.0,0.0,filled
002281:b1_close:3:20260602,002281,002281,3,2026-06-02,215.11,2026-06-05,227.58,0.05797034075589225,0.0,0.0,filled
002281:b1_close:4:20260602,002281,002281,4,2026-06-02,215.11,2026-06-08,206.99,-0.03774812886430201,-0.04235042536376743,-0.03774812886430201,filled
002281:b1_close:5:20260602,002281,002281,5,2026-06-02,215.11,2026-06-09,210.22,-0.022732555436753343,-0.07465947654688299,-0.03774812886430201,filled
002281:b1_close:1:20260615,002281,002281,1,2026-06-15,225.47,2026-06-16,230.01,0.020135716503304257,0.0,0.0,filled
002281:b1_close:2:20260615,002281,002281,2,2026-06-15,225.47,2026-06-17,242.0,0.07331352286335213,-0.004435179846542736,0.0,filled
002281:b1_close:3:20260615,002281,002281,3,2026-06-15,225.47,2026-06-18,266.2,0.1806448751496872,-0.004435179846542736,0.0,filled
002281:b1_close:4:20260615,002281,002281,4,2026-06-15,225.47,2026-06-22,276.08,0.22446445203352994,-0.004435179846542736,0.0,filled
002281:b1_close:5:20260615,002281,002281,5,2026-06-15,225.47,2026-06-23,266.9,0.18374950104226717,-0.004435179846542736,0.0,filled
002281:b1_close:1:20260709,002281,002281,1,2026-07-09,238.49,2026-07-10,233.45,-0.02113296154975064,-0.02113296154975064,-0.02113296154975064,filled
002281:b1_close:2:20260709,002281,002281,2,2026-07-09,238.49,2026-07-13,216.0,-0.09430164786783513,-0.10545515535242567,-0.09430164786783513,filled
002281:b1_close:3:20260709,002281,002281,3,2026-07-09,238.49,2026-07-14,232.95,-0.02322948551301951,-0.11023522998867885,-0.09430164786783513,filled
002281:b1_close:4:20260709,002281,002281,4,2026-07-09,238.49,2026-07-15,214.97,-0.0986204872321691,-0.11023522998867885,-0.0986204872321691,filled
002281:b1_close:5:20260709,002281,002281,5,2026-07-09,238.49,,,,,,insufficient_history
002364:b1_close:1:20260609,002364,002364,1,2026-06-09,55.14,2026-06-10,51.14,-0.0725426187885383,-0.08523757707653257,-0.0725426187885383,filled
002364:b1_close:2:20260609,002364,002364,2,2026-06-09,55.14,2026-06-11,48.97,-0.11189698948132032,-0.12042074718897355,-0.11189698948132032,filled
002364:b1_close:3:20260609,002364,002364,3,2026-06-09,55.14,2026-06-12,46.51,-0.15651070003627132,-0.15651070003627132,-0.15651070003627132,filled
002364:b1_close:4:20260609,002364,002364,4,2026-06-09,55.14,2026-06-15,51.16,-0.07217990569459565,-0.15651070003627132,-0.15651070003627132,filled
002364:b1_close:5:20260609,002364,002364,5,2026-06-09,55.14,2026-06-16,52.24,-0.05259339862169021,-0.15651070003627132,-0.15651070003627132,filled
002364:b1_close:1:20260709,002364,002364,1,2026-07-09,54.42,2026-07-10,56.05,0.029952223447262005,0.0,0.0,filled
002364:b1_close:2:20260709,002364,002364,2,2026-07-09,54.42,2026-07-13,51.76,-0.04887908857037859,-0.05237045203969126,-0.04887908857037859,filled
002364:b1_close:3:20260709,002364,002364,3,2026-07-09,54.42,2026-07-14,53.6,-0.015067989709665608,-0.08673281881661155,-0.04887908857037859,filled
002364:b1_close:4:20260709,002364,002364,4,2026-07-09,54.42,2026-07-15,48.72,-0.10474090407938264,-0.11337743476662998,-0.10474090407938264,filled
002364:b1_close:5:20260709,002364,002364,5,2026-07-09,54.42,,,,,,insufficient_history
002371:b1_close:1:20260709,002371,002371,1,2026-07-09,878.43,2026-07-10,801.0,-0.08814589665653494,-0.08815728060289374,-0.08814589665653494,filled
002371:b1_close:2:20260709,002371,002371,2,2026-07-09,878.43,2026-07-13,764.3,-0.12992497979349527,-0.14051204990722077,-0.12992497979349527,filled
002371:b1_close:3:20260709,002371,002371,3,2026-07-09,878.43,2026-07-14,774.2,-0.11865487289823884,-0.17123732112974277,-0.12992497979349527,filled
002371:b1_close:4:20260709,002371,002371,4,2026-07-09,878.43,2026-07-15,742.66,-0.1545598397140353,-0.17123732112974277,-0.1545598397140353,filled
002371:b1_close:5:20260709,002371,002371,5,2026-07-09,878.43,,,,,,insufficient_history
002384:b1_close:1:20260602,002384,002384,1,2026-06-02,210.93,2026-06-03,223.99,0.06191627554164891,0.0,0.0,filled
002384:b1_close:2:20260602,002384,002384,2,2026-06-02,210.93,2026-06-04,237.8,0.12738823306310154,0.0,0.0,filled
002384:b1_close:3:20260602,002384,002384,3,2026-06-02,210.93,2026-06-05,221.41,0.04968472953112402,0.0,0.0,filled
002384:b1_close:4:20260602,002384,002384,4,2026-06-02,210.93,2026-06-08,213.0,0.009813682264258272,-0.009149954961361617,0.0,filled
002384:b1_close:5:20260602,002384,002384,5,2026-06-02,210.93,2026-06-09,224.4,0.06386004835727488,-0.009149954961361617,0.0,filled
002463:b1_close:1:20260709,002463,002463,1,2026-07-09,137.3,2026-07-10,129.44,-0.057246904588492464,-0.05899490167516408,-0.057246904588492464,filled
002463:b1_close:2:20260709,002463,002463,2,2026-07-09,137.3,2026-07-13,124.66,-0.09206117989803364,-0.10327749453750912,-0.09206117989803364,filled
002463:b1_close:3:20260709,002463,002463,3,2026-07-09,137.3,2026-07-14,137.13,-0.0012381646030591442,-0.10327749453750912,-0.09206117989803364,filled
002463:b1_close:4:20260709,002463,002463,4,2026-07-09,137.3,2026-07-15,137.23,-0.0005098324836126933,-0.10327749453750912,-0.09206117989803364,filled
002463:b1_close:5:20260709,002463,002463,5,2026-07-09,137.3,,,,,,insufficient_history
002463:b1_close:1:20260714,002463,002463,1,2026-07-14,137.13,2026-07-15,137.23,0.0007292350324508146,0.0,0.0,filled
002463:b1_close:2:20260714,002463,002463,2,2026-07-14,137.13,,,,,,insufficient_history
002463:b1_close:3:20260714,002463,002463,3,2026-07-14,137.13,,,,,,insufficient_history
002463:b1_close:4:20260714,002463,002463,4,2026-07-14,137.13,,,,,,insufficient_history
002463:b1_close:5:20260714,002463,002463,5,2026-07-14,137.13,,,,,,insufficient_history
002491:b1_close:1:20260616,002491,002491,1,2026-06-16,26.1,2026-06-17,28.71,0.09999999999999987,-0.01685823754789273,0.0,filled
002491:b1_close:2:20260616,002491,002491,2,2026-06-16,26.1,2026-06-18,31.58,0.20996168582375474,-0.01685823754789273,0.0,filled
002491:b1_close:3:20260616,002491,002491,3,2026-06-16,26.1,2026-06-22,34.0,0.30268199233716464,-0.01685823754789273,0.0,filled
002491:b1_close:4:20260616,002491,002491,4,2026-06-16,26.1,2026-06-23,33.68,0.2904214559386973,-0.01685823754789273,0.0,filled
002491:b1_close:5:20260616,002491,002491,5,2026-06-16,26.1,2026-06-24,37.05,0.41954022988505724,-0.01685823754789273,0.0,filled
002851:b1_close:1:20260709,002851,002851,1,2026-07-09,159.59,2026-07-10,161.79,0.013785324895043471,0.0,0.0,filled
002851:b1_close:2:20260709,002851,002851,2,2026-07-09,159.59,2026-07-13,158.69,-0.005639451093426895,-0.014850554546024242,-0.005639451093426895,filled
002851:b1_close:3:20260709,002851,002851,3,2026-07-09,159.59,2026-07-14,172.16,0.07876433360486246,-0.01622908703552861,-0.005639451093426895,filled
002851:b1_close:4:20260709,002851,002851,4,2026-07-09,159.59,2026-07-15,168.63,0.056645153205088006,-0.01622908703552861,-0.005639451093426895,filled
002851:b1_close:5:20260709,002851,002851,5,2026-07-09,159.59,,,,,,insufficient_history
002916:b1_close:1:20260709,002916,002916,1,2026-07-09,442.56,2026-07-10,426.0,-0.037418655097613884,-0.039678235719450505,-0.037418655097613884,filled
002916:b1_close:2:20260709,002916,002916,2,2026-07-09,442.56,2026-07-13,393.59,-0.11065166305133778,-0.11937364425162689,-0.11065166305133778,filled
002916:b1_close:3:20260709,002916,002916,3,2026-07-09,442.56,2026-07-14,408.99,-0.07585412147505421,-0.14587852494577003,-0.11065166305133778,filled
002916:b1_close:4:20260709,002916,002916,4,2026-07-09,442.56,2026-07-15,377.23,-0.1476184020245842,-0.15279284164859008,-0.1476184020245842,filled
002916:b1_close:5:20260709,002916,002916,5,2026-07-09,442.56,,,,,,insufficient_history
300042:b1_close:1:20260604,300042,300042,1,2026-06-04,67.43,2026-06-05,68.33,0.013347174847990306,-0.03410944683375372,0.0,filled
300042:b1_close:2:20260604,300042,300042,2,2026-06-04,67.43,2026-06-08,64.15,-0.0486430372237876,-0.051015868307874856,-0.0486430372237876,filled
300042:b1_close:3:20260604,300042,300042,3,2026-06-04,67.43,2026-06-09,65.64,-0.026546047753225666,-0.06273172178555542,-0.0486430372237876,filled
300042:b1_close:4:20260604,300042,300042,4,2026-06-04,67.43,2026-06-10,63.67,-0.05576153047604926,-0.06554945869790907,-0.05576153047604926,filled
300042:b1_close:5:20260604,300042,300042,5,2026-06-04,67.43,2026-06-11,62.66,-0.07074002669434987,-0.0932819219931782,-0.07074002669434987,filled
300054:b1_close:1:20260603,300054,300054,1,2026-06-03,70.4,2026-06-04,73.39,0.04247159090909092,-0.022727272727272818,0.0,filled
300054:b1_close:2:20260603,300054,300054,2,2026-06-03,70.4,2026-06-05,69.75,-0.009232954545454586,-0.022727272727272818,-0.009232954545454586,filled
300054:b1_close:3:20260603,300054,300054,3,2026-06-03,70.4,2026-06-08,64.91,-0.07798295454545467,-0.08977272727272734,-0.07798295454545467,filled
300054:b1_close:4:20260603,300054,300054,4,2026-06-03,70.4,2026-06-09,69.1,-0.018465909090909283,-0.08977272727272734,-0.07798295454545467,filled
300054:b1_close:5:20260603,300054,300054,5,2026-06-03,70.4,2026-06-10,71.04,0.009090909090909038,-0.08977272727272734,-0.07798295454545467,filled
300054:b1_close:1:20260709,300054,300054,1,2026-07-09,95.99,2026-07-10,83.1,-0.13428482133555575,-0.13657672674236898,-0.13428482133555575,filled
300054:b1_close:2:20260709,300054,300054,2,2026-07-09,95.99,2026-07-13,79.92,-0.16741327221585578,-0.1741848109178039,-0.16741327221585578,filled
300054:b1_close:3:20260709,300054,300054,3,2026-07-09,95.99,2026-07-14,82.6,-0.13949369726013128,-0.19772893009688497,-0.16741327221585578,filled
300054:b1_close:4:20260709,300054,300054,4,2026-07-09,95.99,2026-07-15,77.92,-0.18824877591415767,-0.19772893009688497,-0.18824877591415767,filled
300054:b1_close:5:20260709,300054,300054,5,2026-07-09,95.99,,,,,,insufficient_history
300136:b1_close:1:20260605,300136,300136,1,2026-06-05,106.33,2026-06-08,103.65,-0.025204551866829572,-0.04674127715602372,-0.025204551866829572,filled
300136:b1_close:2:20260605,300136,300136,2,2026-06-05,106.33,2026-06-09,103.0,-0.031317596162889094,-0.09348255431204733,-0.031317596162889094,filled
300136:b1_close:3:20260605,300136,300136,3,2026-06-05,106.33,2026-06-10,96.39,-0.09348255431204733,-0.10373365936236245,-0.09348255431204733,filled
300136:b1_close:4:20260605,300136,300136,4,2026-06-05,106.33,2026-06-11,99.28,-0.06630301890341384,-0.12837393021724808,-0.09348255431204733,filled
300136:b1_close:5:20260605,300136,300136,5,2026-06-05,106.33,2026-06-12,96.86,-0.08906235305181975,-0.12837393021724808,-0.09348255431204733,filled
300223:b1_close:1:20260608,300223,300223,1,2026-06-08,149.26,2026-06-09,159.89,0.0712180088436285,-0.018491223368618415,0.0,filled
300223:b1_close:2:20260608,300223,300223,2,2026-06-08,149.26,2026-06-10,148.95,-0.002076912769663708,-0.018491223368618415,-0.002076912769663708,filled
300223:b1_close:3:20260608,300223,300223,3,2026-06-08,149.26,2026-06-11,145.49,-0.025257939166554833,-0.04529009781589166,-0.025257939166554833,filled
300223:b1_close:4:20260608,300223,300223,4,2026-06-08,149.26,2026-06-12,145.6,-0.024520970119254915,-0.04529009781589166,-0.025257939166554833,filled
300223:b1_close:5:20260608,300223,300223,5,2026-06-08,149.26,2026-06-15,164.3,0.10076376792174746,-0.04529009781589166,-0.025257939166554833,filled
300236:b1_close:1:20260609,300236,300236,1,2026-06-09,95.8,2026-06-10,96.43,0.006576200417536704,-0.020041753653444738,0.0,filled
300236:b1_close:2:20260609,300236,300236,2,2026-06-09,95.8,2026-06-11,102.02,0.06492693110647174,-0.020041753653444738,0.0,filled
300236:b1_close:3:20260609,300236,300236,3,2026-06-09,95.8,2026-06-12,95.73,-0.0007306889352817203,-0.020041753653444738,-0.0007306889352817203,filled
300236:b1_close:4:20260609,300236,300236,4,2026-06-09,95.8,2026-06-15,100.49,0.04895615866388314,-0.029123173277661674,-0.0007306889352817203,filled
300236:b1_close:5:20260609,300236,300236,5,2026-06-09,95.8,2026-06-16,100.02,0.044050104384133704,-0.029123173277661674,-0.0007306889352817203,filled
300236:b1_close:1:20260709,300236,300236,1,2026-07-09,131.32,2026-07-10,119.7,-0.08848614072494665,-0.0925220834602497,-0.08848614072494665,filled
300236:b1_close:2:20260709,300236,300236,2,2026-07-09,131.32,2026-07-13,113.35,-0.1368413036856534,-0.139506548888212,-0.1368413036856534,filled
300236:b1_close:3:20260709,300236,300236,3,2026-07-09,131.32,2026-07-14,115.76,-0.11848918671946385,-0.16021931160523906,-0.1368413036856534,filled
300236:b1_close:4:20260709,300236,300236,4,2026-07-09,131.32,2026-07-15,103.56,-0.2113920194943648,-0.21329576606762102,-0.2113920194943648,filled
300236:b1_close:5:20260709,300236,300236,5,2026-07-09,131.32,,,,,,insufficient_history
300260:b1_close:1:20260604,300260,300260,1,2026-06-04,60.7,2026-06-05,64.29,0.05914332784184517,0.0,0.0,filled
300260:b1_close:2:20260604,300260,300260,2,2026-06-04,60.7,2026-06-08,61.58,0.014497528830312856,-0.0006589785831961903,0.0,filled
300260:b1_close:3:20260604,300260,300260,3,2026-06-04,60.7,2026-06-09,73.9,0.21746293245469528,-0.0006589785831961903,0.0,filled
300260:b1_close:4:20260604,300260,300260,4,2026-06-04,60.7,2026-06-10,72.9,0.20098846787479419,-0.0006589785831961903,0.0,filled
300260:b1_close:5:20260604,300260,300260,5,2026-06-04,60.7,2026-06-11,72.78,0.19901153212520595,-0.0006589785831961903,0.0,filled
300260:b1_close:1:20260709,300260,300260,1,2026-07-09,95.0,2026-07-10,83.35,-0.12263157894736854,-0.12484210526315787,-0.12263157894736854,filled
300260:b1_close:2:20260709,300260,300260,2,2026-07-09,95.0,2026-07-13,79.52,-0.16294736842105262,-0.17052631578947375,-0.16294736842105262,filled
300260:b1_close:3:20260709,300260,300260,3,2026-07-09,95.0,2026-07-14,78.78,-0.1707368421052632,-0.20526315789473681,-0.1707368421052632,filled
300260:b1_close:4:20260709,300260,300260,4,2026-07-09,95.0,2026-07-15,73.37,-0.2276842105263157,-0.23578947368421055,-0.2276842105263157,filled
300260:b1_close:5:20260709,300260,300260,5,2026-07-09,95.0,,,,,,insufficient_history
300308:b1_close:1:20260615,300308,300308,1,2026-06-15,1245.0,2026-06-16,1248.09,0.0024819277108432125,-0.010072289156626502,0.0,filled
300308:b1_close:2:20260615,300308,300308,2,2026-06-15,1245.0,2026-06-17,1276.11,0.024987951807228903,-0.020040160642570304,0.0,filled
300308:b1_close:3:20260615,300308,300308,3,2026-06-15,1245.0,2026-06-18,1367.88,0.098698795180723,-0.020040160642570304,0.0,filled
300308:b1_close:4:20260615,300308,300308,4,2026-06-15,1245.0,2026-06-22,1382.33,0.110305220883534,-0.020040160642570304,0.0,filled
300308:b1_close:5:20260615,300308,300308,5,2026-06-15,1245.0,2026-06-23,1310.01,0.052216867469879524,-0.020040160642570304,0.0,filled
300346:b1_close:1:20260605,300346,300346,1,2026-06-05,57.03,2026-06-08,57.19,0.0028055409433631606,-0.026827985270910015,0.0,filled
300346:b1_close:2:20260605,300346,300346,2,2026-06-05,57.03,2026-06-09,62.71,0.09959670348939165,-0.026827985270910015,0.0,filled
300346:b1_close:3:20260605,300346,300346,3,2026-06-05,57.03,2026-06-10,61.72,0.08223741890233205,-0.026827985270910015,0.0,filled
300346:b1_close:4:20260605,300346,300346,4,2026-06-05,57.03,2026-06-11,66.71,0.16973522707347,-0.026827985270910015,0.0,filled
300346:b1_close:5:20260605,300346,300346,5,2026-06-05,57.03,2026-06-12,59.39,0.04138172891460634,-0.026827985270910015,0.0,filled
300373:b1_close:1:20260609,300373,300373,1,2026-06-09,107.88,2026-06-10,100.4,-0.06933629959213927,-0.08212829069336303,-0.06933629959213927,filled
300373:b1_close:2:20260609,300373,300373,2,2026-06-09,107.88,2026-06-11,100.19,-0.07128290693362993,-0.08694846125324429,-0.07128290693362993,filled
300373:b1_close:3:20260609,300373,300373,3,2026-06-09,107.88,2026-06-12,96.68,-0.103819058212829,-0.11243974786800148,-0.103819058212829,filled
300373:b1_close:4:20260609,300373,300373,4,2026-06-09,107.88,2026-06-15,105.15,-0.025305895439377002,-0.12198739340007414,-0.103819058212829,filled
300373:b1_close:5:20260609,300373,300373,5,2026-06-09,107.88,2026-06-16,108.8,0.008527994067482503,-0.12198739340007414,-0.103819058212829,filled
300373:b1_close:1:20260709,300373,300373,1,2026-07-09,136.62,2026-07-10,118.67,-0.13138632703850095,-0.13555848338457044,-0.13138632703850095,filled
300373:b1_close:2:20260709,300373,300373,2,2026-07-09,136.62,2026-07-13,113.31,-0.1706192358366272,-0.17654808959156787,-0.1706192358366272,filled
300373:b1_close:3:20260709,300373,300373,3,2026-07-09,136.62,2026-07-14,113.3,-0.17069243156199687,-0.22946859903381644,-0.17069243156199687,filled
300373:b1_close:4:20260709,300373,300373,4,2026-07-09,136.62,2026-07-15,105.56,-0.22734592299809697,-0.23063973063973064,-0.22734592299809697,filled
300373:b1_close:5:20260709,300373,300373,5,2026-07-09,136.62,,,,,,insufficient_history
300475:b1_close:1:20260709,300475,300475,1,2026-07-09,267.98,2026-07-10,271.0,0.011269497723710664,-0.01850884394357799,0.0,filled
300475:b1_close:2:20260709,300475,300475,2,2026-07-09,267.98,2026-07-13,216.8,-0.19098440182103138,-0.19098440182103138,-0.19098440182103138,filled
300475:b1_close:3:20260709,300475,300475,3,2026-07-09,267.98,2026-07-14,230.89,-0.13840585118292426,-0.2312859168594672,-0.19098440182103138,filled
300475:b1_close:4:20260709,300475,300475,4,2026-07-09,267.98,2026-07-15,221.2,-0.17456526606463174,-0.2312859168594672,-0.19098440182103138,filled
300475:b1_close:5:20260709,300475,300475,5,2026-07-09,267.98,,,,,,insufficient_history
300567:b1_close:1:20260604,300567,300567,1,2026-06-04,203.8,2026-06-05,189.23,-0.07149165848871453,-0.07948969578017673,-0.07149165848871453,filled
300567:b1_close:2:20260604,300567,300567,2,2026-06-04,203.8,2026-06-08,177.8,-0.127576054955839,-0.14131501472031405,-0.127576054955839,filled
300567:b1_close:3:20260604,300567,300567,3,2026-06-04,203.8,2026-06-09,188.88,-0.0732090284592739,-0.14131501472031405,-0.127576054955839,filled
300567:b1_close:4:20260604,300567,300567,4,2026-06-04,203.8,2026-06-10,188.79,-0.07365063788027482,-0.14131501472031405,-0.127576054955839,filled
300567:b1_close:5:20260604,300567,300567,5,2026-06-04,203.8,2026-06-11,192.9,-0.05348380765456329,-0.14131501472031405,-0.127576054955839,filled
300567:b1_close:1:20260708,300567,300567,1,2026-07-08,297.1,,,,,,insufficient_history
300567:b1_close:2:20260708,300567,300567,2,2026-07-08,297.1,,,,,,insufficient_history
300567:b1_close:3:20260708,300567,300567,3,2026-07-08,297.1,,,,,,insufficient_history
300567:b1_close:4:20260708,300567,300567,4,2026-07-08,297.1,,,,,,insufficient_history
300567:b1_close:5:20260708,300567,300567,5,2026-07-08,297.1,,,,,,insufficient_history
300604:b1_close:1:20260603,300604,300604,1,2026-06-03,214.25,2026-06-04,223.35,0.04247374562427075,-0.01516919486581092,0.0,filled
300604:b1_close:2:20260603,300604,300604,2,2026-06-03,214.25,2026-06-05,206.73,-0.035099183197199624,-0.04037339556592767,-0.035099183197199624,filled
300604:b1_close:3:20260603,300604,300604,3,2026-06-03,214.25,2026-06-08,200.4,-0.06464410735122517,-0.11318553092182027,-0.06464410735122517,filled
300604:b1_close:4:20260603,300604,300604,4,2026-06-03,214.25,2026-06-09,212.73,-0.00709451575262543,-0.11318553092182027,-0.06464410735122517,filled
300604:b1_close:5:20260603,300604,300604,5,2026-06-03,214.25,2026-06-10,226.74,0.05829638273045501,-0.11318553092182027,-0.06464410735122517,filled
300604:b1_close:1:20260708,300604,300604,1,2026-07-08,317.22,2026-07-09,374.0,0.1789924973204715,-0.02121556017905557,0.0,filled
300604:b1_close:2:20260708,300604,300604,2,2026-07-08,317.22,2026-07-10,352.31,0.11061723724859718,-0.02121556017905557,0.0,filled
300604:b1_close:3:20260708,300604,300604,3,2026-07-08,317.22,2026-07-13,325.24,0.025282138578904156,-0.02121556017905557,0.0,filled
300604:b1_close:4:20260708,300604,300604,4,2026-07-08,317.22,2026-07-14,335.62,0.05800390895908203,-0.02121556017905557,0.0,filled
300604:b1_close:5:20260708,300604,300604,5,2026-07-08,317.22,2026-07-15,304.44,-0.04028749763571027,-0.044826933989029816,-0.04028749763571027,filled
300620:b1_close:1:20260615,300620,300620,1,2026-06-15,343.05,2026-06-16,392.49,0.14411893310013113,0.0,0.0,filled
300620:b1_close:2:20260615,300620,300620,2,2026-06-15,343.05,2026-06-17,395.2,0.1520186561725696,0.0,0.0,filled
300620:b1_close:3:20260615,300620,300620,3,2026-06-15,343.05,2026-06-18,390.8,0.13919253753097216,0.0,0.0,filled
300620:b1_close:4:20260615,300620,300620,4,2026-06-15,343.05,2026-06-22,391.98,0.14263226934849138,0.0,0.0,filled
300620:b1_close:5:20260615,300620,300620,5,2026-06-15,343.05,2026-06-23,384.52,0.12088616819705567,0.0,0.0,filled
300623:b1_close:1:20260605,300623,300623,1,2026-06-05,33.27,2026-06-08,30.78,-0.07484220018034271,-0.09377817853922465,-0.07484220018034271,filled
300623:b1_close:2:20260605,300623,300623,2,2026-06-05,33.27,2026-06-09,32.94,-0.009918845807033505,-0.09377817853922465,-0.07484220018034271,filled
300623:b1_close:3:20260605,300623,300623,3,2026-06-05,33.27,2026-06-10,31.36,-0.057409077246768914,-0.09377817853922465,-0.07484220018034271,filled
300623:b1_close:4:20260605,300623,300623,4,2026-06-05,33.27,2026-06-11,32.33,-0.028253681995792146,-0.09377817853922465,-0.07484220018034271,filled
300623:b1_close:5:20260605,300623,300623,5,2026-06-05,33.27,2026-06-12,31.8,-0.044183949504057796,-0.09377817853922465,-0.07484220018034271,filled
300623:b1_close:1:20260708,300623,300623,1,2026-07-08,39.05,2026-07-09,39.98,0.023815620998719478,-0.02970550576184372,0.0,filled
300623:b1_close:2:20260708,300623,300623,2,2026-07-08,39.05,2026-07-10,37.15,-0.04865556978233032,-0.05096030729833534,-0.04865556978233032,filled
300623:b1_close:3:20260708,300623,300623,3,2026-07-08,39.05,2026-07-13,35.88,-0.08117797695262474,-0.08834827144686286,-0.08117797695262474,filled
300623:b1_close:4:20260708,300623,300623,4,2026-07-08,39.05,2026-07-14,34.7,-0.11139564660691403,-0.15492957746478864,-0.11139564660691403,filled
300623:b1_close:5:20260708,300623,300623,5,2026-07-08,39.05,2026-07-15,32.67,-0.16338028169014074,-0.16901408450704214,-0.16338028169014074,filled
300666:b1_close:1:20260602,300666,300666,1,2026-06-02,209.22,2026-06-03,208.0,-0.005831182487333941,-0.023659305993690816,-0.005831182487333941,filled
300666:b1_close:2:20260602,300666,300666,2,2026-06-02,209.22,2026-06-04,210.53,0.0062613516872191965,-0.023659305993690816,-0.005831182487333941,filled
300666:b1_close:3:20260602,300666,300666,3,2026-06-02,209.22,2026-06-05,201.19,-0.0383806519453207,-0.052671828697065326,-0.0383806519453207,filled
300666:b1_close:4:20260602,300666,300666,4,2026-06-02,209.22,2026-06-08,193.57,-0.0748016442022752,-0.0870853646878883,-0.0748016442022752,filled
300666:b1_close:5:20260602,300666,300666,5,2026-06-02,209.22,2026-06-09,224.88,0.07484944078004019,-0.0870853646878883,-0.0748016442022752,filled
300666:b1_close:1:20260709,300666,300666,1,2026-07-09,364.48,2026-07-10,340.44,-0.06595697980684812,-0.06595697980684812,-0.06595697980684812,filled
300666:b1_close:2:20260709,300666,300666,2,2026-07-09,364.48,2026-07-13,318.34,-0.12659130816505715,-0.13523375768217738,-0.12659130816505715,filled
300666:b1_close:3:20260709,300666,300666,3,2026-07-09,364.48,2026-07-14,311.39,-0.1456595697980686,-0.2011084284460053,-0.1456595697980686,filled
300666:b1_close:4:20260709,300666,300666,4,2026-07-09,364.48,2026-07-15,282.14,-0.22591088674275683,-0.231782265144864,-0.22591088674275683,filled
300666:b1_close:5:20260709,300666,300666,5,2026-07-09,364.48,,,,,,insufficient_history
300726:b1_close:1:20260615,300726,300726,1,2026-06-15,72.41,2026-06-16,80.96,0.11807761358928315,0.0,0.0,filled
300726:b1_close:2:20260615,300726,300726,2,2026-06-15,72.41,2026-06-17,85.13,0.17566634442756524,0.0,0.0,filled
300726:b1_close:3:20260615,300726,300726,3,2026-06-15,72.41,2026-06-18,85.41,0.17953321364452424,0.0,0.0,filled
300726:b1_close:4:20260615,300726,300726,4,2026-06-15,72.41,2026-06-22,86.38,0.19292915343184647,0.0,0.0,filled
300726:b1_close:5:20260615,300726,300726,5,2026-06-15,72.41,2026-06-23,81.48,0.12525894213506428,0.0,0.0,filled
300751:b1_close:1:20260709,300751,300751,1,2026-07-09,278.61,2026-07-10,267.0,-0.041671153224938084,-0.041671153224938084,-0.041671153224938084,filled
300751:b1_close:2:20260709,300751,300751,2,2026-07-09,278.61,2026-07-13,246.56,-0.11503535407917886,-0.12756182477298017,-0.11503535407917886,filled
300751:b1_close:3:20260709,300751,300751,3,2026-07-09,278.61,2026-07-14,236.4,-0.1515020997092711,-0.18883026452747576,-0.1515020997092711,filled
300751:b1_close:4:20260709,300751,300751,4,2026-07-09,278.61,2026-07-15,229.27,-0.17709342808944406,-0.18883026452747576,-0.17709342808944406,filled
300751:b1_close:5:20260709,300751,300751,5,2026-07-09,278.61,,,,,,insufficient_history
300757:b1_close:1:20260615,300757,300757,1,2026-06-15,636.66,2026-06-16,650.0,0.02095309898532971,-0.015487073163069742,0.0,filled
300757:b1_close:2:20260615,300757,300757,2,2026-06-15,636.66,2026-06-17,660.21,0.0369899161247762,-0.015487073163069742,0.0,filled
300757:b1_close:3:20260615,300757,300757,3,2026-06-15,636.66,2026-06-18,666.0,0.04608425219112244,-0.015487073163069742,0.0,filled
300757:b1_close:4:20260615,300757,300757,4,2026-06-15,636.66,2026-06-22,609.0,-0.04344548110451418,-0.0654352401595828,-0.04344548110451418,filled
300757:b1_close:5:20260615,300757,300757,5,2026-06-15,636.66,2026-06-23,578.2,-0.09182295102566507,-0.10383878365218491,-0.09182295102566507,filled
300776:b1_close:1:20260604,300776,300776,1,2026-06-04,164.3,2026-06-05,170.16,0.035666463785757774,-0.046865489957395146,0.0,filled
300776:b1_close:2:20260604,300776,300776,2,2026-06-04,164.3,2026-06-08,164.0,-0.0018259281801583649,-0.046865489957395146,-0.0018259281801583649,filled
300776:b1_close:3:20260604,300776,300776,3,2026-06-04,164.3,2026-06-09,168.59,0.026110772976262853,-0.05782105903834445,-0.0018259281801583649,filled
300776:b1_close:4:20260604,300776,300776,4,2026-06-04,164.3,2026-06-10,160.0,-0.026171637248934898,-0.08776628119293983,-0.026171637248934898,filled
300776:b1_close:5:20260604,300776,300776,5,2026-06-04,164.3,2026-06-11,146.8,-0.10651247717589774,-0.11984175289105292,-0.10651247717589774,filled
300990:b1_close:1:20260703,300990,300990,1,2026-07-03,100.1,2026-07-06,104.6,0.044955044955044876,0.0,0.0,filled
