"window","timing","stop","residual_dd","horizon","event_count","mean_net_return","median_net_return","win_rate","mean_intraday_drawdown","worst_intraday_drawdown","mean_position_weighted_drawdown","worst_position_weighted_drawdown","mean_take_profit_fill_count","stop_loss_rate","expiry_exit_rate"
"202606","same_close","sl8","dd8","3","69","0.0152924165335465","0.0456410256410256","0.579710144927536","-0.0548630653034161","-0.141315014720314","-0.0526449615733239","-0.141315014720314","0.869565217391304","0.333333333333333","0.565217391304348"
"202606","same_close","sl8","dd8","4","68","0.0203441005340853","0.0345968237540994","0.588235294117647","-0.0566174637983277","-0.141315014720314","-0.0531924863917756","-0.141315014720314","1.05882352941176","0.352941176470588","0.5"
"202606","same_close","sl8","dd8","5","67","0.0165750562771611","0.030257672739209","0.582089552238806","-0.0618696142648704","-0.309002267573696","-0.0564081731709165","-0.206001511715797","1.05970149253731","0.402985074626866","0.343283582089552"
"20260601_20260715","next_open","atr","dd10","1","117","-0.00476330065055246","0.00280554094336316","0.538461538461538","-0.0424796583158219","-0.148004314994606","-0.0424796583158219","-0.148004314994606","0.393162393162393","0.0683760683760684","0.914529914529915"
"20260601_20260715","next_open","atr","dd10","2","116","-0.00780552039312823","-0.00721994988971453","0.474137931034483","-0.0651136773958881","-0.230779324733948","-0.0626133542466494","-0.230779324733948","0.629310344827586","0.275862068965517","0.698275862068966"
"20260601_20260715","next_open","atr","dd10","3","84","0.0149631139282905","0.0521439250071444","0.595238095238095","-0.0587183312195467","-0.157411957411957","-0.0566333773998088","-0.157411957411957","0.928571428571429","0.273809523809524","0.666666666666667"
"20260601_20260715","next_open","atr","dd10","4","78","0.0196772434430068","0.0411158309960559","0.615384615384615","-0.0634224391423476","-0.157411957411957","-0.0592779231128487","-0.157411957411957","1.07692307692308","0.294871794871795","0.653846153846154"
"20260601_20260715","next_open","atr","dd10","5","74","0.0205468451941048","0.0439141373588138","0.621621621621622","-0.0684668417038076","-0.309002267573696","-0.0623575162919283","-0.206001511715797","1.12162162162162","0.324324324324324","0.540540540540541"
"20260601_20260715","next_open","atr","dd8","1","117","-0.00489207977511838","0.00280554094336316","0.538461538461538","-0.0424796583158219","-0.148004314994606","-0.0424796583158219","-0.148004314994606","0.393162393162393","0.0683760683760684","0.905982905982906"
"20260601_20260715","next_open","atr","dd8","2","116","-0.00789159718052964","-0.00721994988971453","0.474137931034483","-0.0651136773958881","-0.230779324733948","-0.0626133542466494","-0.230779324733948","0.629310344827586","0.275862068965517","0.689655172413793"
"20260601_20260715","next_open","atr","dd8","3","84","0.0133374134963265","0.0510520353304941","0.595238095238095","-0.0587183312195467","-0.157411957411957","-0.0566333773998088","-0.157411957411957","0.928571428571429","0.273809523809524","0.595238095238095"
"20260601_20260715","next_open","atr","dd8","4","78","0.0176203422750874","0.0445680525420084","0.615384615384615","-0.0630385260378015","-0.157411957411957","-0.0592779231128487","-0.157411957411957","1.07692307692308","0.294871794871795","0.564102564102564"
"20260601_20260715","next_open","atr","dd8","5","74","0.0170653797488478","0.0468188925751941","0.621621621621622","-0.0680374943230932","-0.309002267573696","-0.0623575162919283","-0.206001511715797","1.12162162162162","0.324324324324324","0.418918918918919"
"20260601_20260715","next_open","sl6","dd10","1","117","-0.00111005731326345","0.00249103833768749","0.52991452991453","-0.0424796583158219","-0.148004314994606","-0.0424796583158219","-0.148004314994606","0.384615384615385","0.282051282051282","0.700854700854701"
"20260601_20260715","next_open","sl6","dd10","2","116","-0.00105464169202854","-0.0162930295234595","0.448275862068966","-0.055465499641958","-0.190984401821031","-0.0534532348494096","-0.190984401821031","0.612068965517241","0.448275862068966","0.525862068965517"
"20260601_20260715","next_open","sl6","dd10","3","84","0.0194923554070883","0.0346203053516331","0.55952380952381","-0.0484028678351439","-0.11738746690203","-0.046317914015406","-0.112356489589414","0.880952380952381","0.404761904761905","0.535714285714286"
"20260601_20260715","next_open","sl6","dd10","4","78","0.019131075527662","0.0175706884224624","0.525641025641026","-0.0524308244444324","-0.11738746690203","-0.0487720063887367","-0.112356489589414","0.961538461538462","0.461538461538462","0.5"
"20260601_20260715","next_open","sl6","dd10","5","74","0.0187681384494018","0.00201041364913443","0.5","-0.0567538292946157","-0.309002267573696","-0.0508174928173878","-0.206001511715797","0.959459459459459","0.5","0.391891891891892"
"20260601_20260715","next_open","sl6","dd8","1","117","-0.00123883643782937","0.00249103833768749","0.52991452991453","-0.0424796583158219","-0.148004314994606","-0.0424796583158219","-0.148004314994606","0.384615384615385","0.282051282051282","0.692307692307692"
"20260601_20260715","next_open","sl6","dd8","2","116","-0.00114071847942996","-0.0162930295234595","0.448275862068966","-0.055465499641958","-0.190984401821031","-0.0534532348494096","-0.190984401821031","0.612068965517241","0.448275862068966","0.517241379310345"
